country,date,policy
Spain,12/6/2021,0
Spain,12/7/2021,0
Spain,12/8/2021,0
Spain,12/9/2021,0
Spain,12/10/2021,0
Spain,12/11/2021,0
Spain,12/12/2021,1
Spain,12/13/2021,1
Spain,12/14/2021,1
Spain,12/15/2021,1
Spain,12/16/2021,1
Spain,12/17/2021,1
Spain,12/18/2021,1
Spain,12/19/2021,1
Spain,12/20/2021,1
Spain,12/21/2021,1
Spain,12/22/2021,1
Spain,12/23/2021,1
Spain,12/24/2021,1
Spain,12/25/2021,1
Spain,12/26/2021,1
Spain,12/27/2021,1
Spain,12/28/2021,1
Spain,12/29/2021,1
Spain,12/30/2021,1
Spain,12/31/2021,1
